,Race,Gender,Year,JobType
47231,Minority,Men,2015,Unskilled
63772,White,Men,2015,Semi-Skilled
26193,Minority,Men,2007,Semi-Skilled
12888,Minority,Women,2015,Semi-Skilled
2370,Minority,Men,2015,Skilled
31805,Minority,Women,2015,Semi-Skilled
8085,Minority,Women,2007,Semi-Skilled
57450,White,Men,2007,Semi-Skilled
44901,Minority,Women,2007,Unskilled
41137,White,Women,2007,Semi-Skilled
5381,White,Men,2007,Skilled
64165,White,Men,2015,Semi-Skilled
30086,White,Men,2015,Semi-Skilled
26672,Minority,Men,2007,Semi-Skilled
16866,Minority,Men,2015,Semi-Skilled
23224,Minority,Men,2015,Unskilled
39115,White,Women,2007,Semi-Skilled
14008,Minority,Men,2007,Semi-Skilled
14739,Minority,Women,2007,Semi-Skilled
28561,White,Men,2015,Semi-Skilled
74800,White,Women,2007,Unskilled
83700,White,Women,2015,Unskilled
601,White,Men,2007,Skilled
40205,Minority,Men,2007,Unskilled
55074,White,Men,2015,Unskilled
38065,White,Women,2007,Semi-Skilled
27057,White,Women,2007,Semi-Skilled
22963,White,Men,2007,Semi-Skilled
67264,White,Men,2007,Unskilled
26291,Minority,Men,2007,Semi-Skilled
41882,Minority,Men,2007,Unskilled
60482,White,Women,2007,Semi-Skilled
72871,White,Men,2007,Unskilled
14391,Minority,Women,2007,Semi-Skilled
34704,Minority,Women,2007,Unskilled
13876,Minority,Men,2007,Semi-Skilled
36871,White,Women,2007,Semi-Skilled
592,White,Men,2007,Skilled
66008,White,Women,2015,Semi-Skilled
20402,White,Women,2015,Skilled
46174,Minority,Men,2015,Unskilled
18730,White,Men,2015,Skilled
7882,White,Women,2007,Skilled
24532,Minority,Men,2007,Semi-Skilled
50261,White,Men,2007,Unskilled
46025,White,Women,2015,Semi-Skilled
43805,White,Women,2015,Semi-Skilled
76544,White,Women,2007,Unskilled
73155,White,Men,2007,Unskilled
41290,White,Men,2015,Semi-Skilled
45342,Minority,Women,2007,Unskilled
50166,White,Men,2007,Unskilled
43786,White,Women,2015,Semi-Skilled
26535,White,Women,2007,Semi-Skilled
38292,Minority,Men,2015,Unskilled
75622,White,Women,2007,Unskilled
47910,White,Women,2015,Semi-Skilled
4828,White,Men,2007,Skilled
12184,Minority,Women,2015,Semi-Skilled
37727,White,Women,2007,Semi-Skilled
33730,Minority,Men,2007,Unskilled
47191,Minority,Men,2015,Unskilled
33544,White,Women,2015,Semi-Skilled
32489,White,Women,2015,Semi-Skilled
14078,Minority,Women,2007,Semi-Skilled
36627,White,Women,2007,Semi-Skilled
5691,White,Men,2007,Skilled
24596,Minority,Men,2007,Semi-Skilled
2917,White,Men,2007,Skilled
13619,White,Women,2015,Skilled
55736,White,Men,2007,Semi-Skilled
5740,Minority,Men,2015,Skilled
72180,White,Women,2015,Unskilled
48939,Minority,Women,2015,Unskilled
78357,White,Men,2015,Unskilled
65567,White,Women,2015,Semi-Skilled
34769,White,Men,2007,Semi-Skilled
29159,Minority,Men,2015,Semi-Skilled
71232,White,Men,2015,Unskilled
11355,Minority,Women,2015,Semi-Skilled
34687,White,Men,2007,Semi-Skilled
43991,Minority,Women,2007,Unskilled
2672,White,Men,2007,Skilled
7946,Minority,Women,2007,Semi-Skilled
8653,Minority,Women,2007,Semi-Skilled
47053,White,Women,2015,Semi-Skilled
69171,White,Women,2007,Unskilled
15908,White,Men,2007,Skilled
32150,White,Women,2015,Semi-Skilled
31395,White,Women,2015,Semi-Skilled
23312,Minority,Men,2015,Unskilled
43705,Minority,Women,2007,Unskilled
14971,Minority,Women,2007,Semi-Skilled
1192,Minority,Men,2007,Skilled
12253,White,Men,2015,Skilled
23041,Minority,Men,2015,Unskilled
71855,White,Women,2015,Unskilled
42056,White,Men,2015,Semi-Skilled
75709,White,Women,2007,Unskilled
25780,White,Women,2007,Semi-Skilled
59305,White,Men,2007,Semi-Skilled
24197,Minority,Women,2015,Unskilled
157,White,Men,2007,Skilled
43490,White,Women,2015,Semi-Skilled
4860,White,Men,2007,Skilled
43841,White,Women,2015,Semi-Skilled
55522,White,Men,2007,Semi-Skilled
76067,White,Women,2007,Unskilled
77085,White,Women,2007,Unskilled
50613,White,Men,2007,Unskilled
73998,White,Men,2007,Unskilled
44286,Minority,Women,2007,Unskilled
1394,White,Men,2015,Skilled
3272,White,Men,2007,Skilled
79248,White,Men,2015,Unskilled
25888,Minority,Men,2007,Semi-Skilled
54178,White,Men,2015,Unskilled
24722,Minority,Men,2007,Semi-Skilled
78129,White,Women,2007,Unskilled
32485,Minority,Men,2007,Unskilled
23897,White,Men,2007,Semi-Skilled
4630,White,Men,2007,Skilled
80270,White,Men,2015,Unskilled
34032,White,Men,2007,Semi-Skilled
75096,White,Women,2007,Unskilled
83471,White,Women,2015,Unskilled
41097,Minority,Men,2007,Unskilled
11482,White,Men,2015,Skilled
31666,White,Women,2015,Semi-Skilled
60302,White,Women,2007,Semi-Skilled
25483,Minority,Men,2007,Semi-Skilled
50760,White,Men,2007,Unskilled
24523,Minority,Men,2007,Semi-Skilled
4078,White,Men,2007,Skilled
51332,Minority,Women,2015,Unskilled
24495,White,Women,2007,Semi-Skilled
20764,White,Women,2015,Skilled
12637,White,Women,2015,Skilled
41488,White,Men,2015,Semi-Skilled
31024,Minority,Women,2015,Semi-Skilled
11102,White,Men,2015,Skilled
21084,White,Women,2015,Skilled
20627,Minority,Women,2015,Semi-Skilled
50743,Minority,Women,2015,Unskilled
56920,White,Men,2007,Semi-Skilled
39364,Minority,Women,2015,Unskilled
32852,White,Women,2015,Semi-Skilled
39261,White,Women,2007,Semi-Skilled
58706,White,Men,2007,Semi-Skilled
63856,White,Men,2015,Semi-Skilled
22945,White,Men,2007,Semi-Skilled
33115,Minority,Men,2007,Unskilled
5180,Minority,Men,2015,Skilled
27835,Minority,Women,2007,Semi-Skilled
26296,Minority,Men,2007,Semi-Skilled
34137,Minority,Men,2007,Unskilled
21615,White,Men,2007,Semi-Skilled
74052,White,Men,2007,Unskilled
14797,White,Men,2007,Skilled
8314,Minority,Women,2007,Semi-Skilled
33967,White,Men,2007,Semi-Skilled
67552,White,Men,2007,Unskilled
19856,Minority,Women,2015,Semi-Skilled
10751,White,Men,2015,Skilled
2366,Minority,Men,2015,Skilled
25982,White,Women,2007,Semi-Skilled
80615,White,Men,2015,Unskilled
32743,Minority,Men,2007,Unskilled
27384,Minority,Women,2007,Semi-Skilled
17799,White,Women,2007,Skilled
17592,Minority,Men,2015,Semi-Skilled
54074,White,Men,2015,Unskilled
81945,White,Women,2015,Unskilled
59910,White,Women,2007,Semi-Skilled
22377,Minority,Men,2007,Unskilled
13490,Minority,Men,2007,Semi-Skilled
31845,White,Women,2015,Semi-Skilled
29910,White,Men,2015,Semi-Skilled
48975,White,Men,2007,Unskilled
31487,Minority,Women,2015,Semi-Skilled
38044,White,Women,2007,Semi-Skilled
77218,White,Women,2007,Unskilled
76038,White,Women,2007,Unskilled
79433,White,Men,2015,Unskilled
4622,Minority,Women,2007,Skilled
19442,White,Men,2015,Skilled
12356,Minority,Women,2015,Semi-Skilled
36468,Minority,Men,2015,Unskilled
2702,Minority,Men,2015,Skilled
16377,White,Men,2007,Skilled
41083,White,Women,2007,Semi-Skilled
35329,Minority,Women,2007,Unskilled
46303,Minority,Men,2015,Unskilled
33710,White,Women,2015,Semi-Skilled
38189,White,Women,2007,Semi-Skilled
28287,Minority,Men,2015,Semi-Skilled
16417,Minority,Women,2007,Semi-Skilled
57468,White,Men,2007,Semi-Skilled
57557,White,Men,2007,Semi-Skilled
24864,White,Women,2007,Semi-Skilled
13957,Minority,Men,2007,Semi-Skilled
42694,Minority,Women,2007,Unskilled
672,White,Men,2007,Skilled
41486,White,Men,2015,Semi-Skilled
19238,White,Men,2015,Skilled
10609,White,Men,2015,Skilled
28315,White,Men,2015,Semi-Skilled
29887,White,Men,2015,Semi-Skilled
30264,White,Men,2015,Semi-Skilled
70268,White,Men,2015,Unskilled
8535,White,Men,2015,Skilled
46839,White,Women,2015,Semi-Skilled
24324,Minority,Men,2007,Semi-Skilled
46044,Minority,Men,2015,Unskilled
48984,Minority,Women,2015,Unskilled
72451,White,Men,2007,Unskilled
34566,Minority,Women,2007,Unskilled
43098,White,Women,2015,Semi-Skilled
9343,White,Men,2015,Skilled
66766,White,Men,2007,Unskilled
54315,White,Men,2015,Unskilled
84049,White,Women,2015,Unskilled
46645,White,Women,2015,Semi-Skilled
48597,White,Men,2007,Unskilled
83241,White,Women,2015,Unskilled
7582,Minority,Men,2007,Semi-Skilled
1062,White,Women,2007,Skilled
49743,White,Men,2007,Unskilled
23514,White,Men,2007,Semi-Skilled
33535,White,Women,2015,Semi-Skilled
70950,White,Men,2015,Unskilled
52135,Minority,Women,2015,Unskilled
44444,White,Women,2015,Semi-Skilled
9952,White,Men,2015,Skilled
15210,Minority,Women,2007,Semi-Skilled
36259,White,Women,2007,Semi-Skilled
81269,White,Women,2015,Unskilled
43411,White,Women,2015,Semi-Skilled
29901,Minority,Men,2015,Semi-Skilled
67729,White,Men,2007,Unskilled
52349,White,Men,2015,Unskilled
22203,White,Men,2007,Semi-Skilled
65925,White,Women,2015,Semi-Skilled
64397,White,Men,2015,Semi-Skilled
31558,White,Women,2015,Semi-Skilled
62370,White,Men,2015,Semi-Skilled
57,White,Men,2007,Skilled
49029,White,Men,2007,Unskilled
72191,White,Men,2007,Unskilled
53633,White,Men,2015,Unskilled
24285,Minority,Women,2015,Unskilled
25246,White,Women,2007,Semi-Skilled
581,Minority,Men,2007,Skilled
42605,Minority,Women,2007,Unskilled
16040,White,Men,2007,Skilled
6125,White,Men,2007,Skilled
4306,Minority,Men,2007,Skilled
43248,Minority,Women,2007,Unskilled
3251,Minority,Women,2015,Skilled
21316,Minority,Men,2007,Unskilled
4702,Minority,Women,2007,Skilled
74295,White,Men,2007,Unskilled
3609,White,Men,2007,Skilled
42924,Minority,Women,2007,Unskilled
71267,White,Men,2015,Unskilled
46987,White,Women,2015,Semi-Skilled
47272,Minority,Men,2015,Unskilled
49884,Minority,Women,2015,Unskilled
34653,Minority,Women,2007,Unskilled
7725,Minority,Men,2007,Semi-Skilled
46460,White,Women,2015,Semi-Skilled
83286,White,Women,2015,Unskilled
57882,White,Men,2007,Semi-Skilled
48638,White,Men,2007,Unskilled
19453,White,Men,2015,Skilled
75183,White,Women,2007,Unskilled
64867,White,Men,2015,Semi-Skilled
8985,White,Men,2015,Skilled
1629,Minority,Women,2007,Skilled
51725,White,Women,2007,Unskilled
12189,White,Men,2015,Skilled
20891,Minority,Women,2015,Semi-Skilled
70848,White,Men,2015,Unskilled
41934,Minority,Men,2007,Unskilled
18391,White,Men,2015,Skilled
43893,Minority,Women,2007,Unskilled
69116,White,Women,2007,Unskilled
80360,White,Men,2015,Unskilled
78222,White,Women,2007,Unskilled
57469,White,Men,2007,Semi-Skilled
27220,Minority,Women,2007,Semi-Skilled
48889,Minority,Women,2015,Unskilled
77033,White,Women,2007,Unskilled
26005,Minority,Men,2007,Semi-Skilled
77400,White,Women,2007,Unskilled
32372,White,Women,2015,Semi-Skilled
67508,White,Men,2007,Unskilled
78581,White,Men,2015,Unskilled
50495,White,Men,2007,Unskilled
38478,Minority,Women,2015,Unskilled
81537,White,Women,2015,Unskilled
20571,White,Women,2015,Skilled
30620,White,Men,2015,Semi-Skilled
78225,White,Women,2007,Unskilled
4166,White,Men,2007,Skilled
46702,Minority,Men,2015,Unskilled
5231,Minority,Men,2015,Skilled
12011,Minority,Women,2015,Semi-Skilled
7604,White,Women,2007,Skilled
39486,Minority,Women,2015,Unskilled
14834,White,Men,2007,Skilled
348,White,Men,2007,Skilled
31828,Minority,Women,2015,Semi-Skilled
11363,Minority,Women,2015,Semi-Skilled
33930,Minority,Men,2007,Unskilled
21108,White,Women,2015,Skilled
6866,White,Women,2007,Skilled
69996,White,Men,2015,Unskilled
9186,White,Men,2015,Skilled
52310,White,Men,2015,Unskilled
74905,White,Women,2007,Unskilled
39378,Minority,Women,2015,Unskilled
46598,White,Women,2015,Semi-Skilled
26493,White,Women,2007,Semi-Skilled
28602,Minority,Men,2015,Semi-Skilled
10353,Minority,Men,2015,Semi-Skilled
30757,White,Men,2015,Semi-Skilled
33338,Minority,Men,2007,Unskilled
81571,White,Women,2015,Unskilled
74791,White,Women,2007,Unskilled
59347,White,Men,2007,Semi-Skilled
53282,White,Men,2015,Unskilled
34858,White,Men,2007,Semi-Skilled
15625,White,Men,2007,Skilled
22928,White,Men,2007,Semi-Skilled
2687,White,Men,2007,Skilled
43330,Minority,Women,2007,Unskilled
25045,White,Women,2007,Semi-Skilled
41714,Minority,Men,2007,Unskilled
49502,White,Men,2007,Unskilled
37948,Minority,Men,2015,Unskilled
4450,White,Men,2007,Skilled
23625,White,Men,2007,Semi-Skilled
57927,White,Men,2007,Semi-Skilled
33990,Minority,Men,2007,Unskilled
60696,White,Women,2007,Semi-Skilled
28222,Minority,Men,2015,Semi-Skilled
4313,White,Men,2007,Skilled
25548,White,Women,2007,Semi-Skilled
7276,Minority,Men,2007,Semi-Skilled
66354,White,Men,2007,Unskilled
68737,White,Women,2007,Unskilled
59046,White,Men,2007,Semi-Skilled
38398,Minority,Women,2015,Unskilled
8427,White,Women,2007,Skilled
23252,Minority,Men,2015,Unskilled
85,White,Men,2007,Skilled
1731,White,Men,2015,Skilled
81020,White,Women,2015,Unskilled
11128,Minority,Women,2015,Semi-Skilled
9255,Minority,Women,2007,Semi-Skilled
56602,White,Men,2007,Semi-Skilled
38867,White,Women,2007,Semi-Skilled
42729,White,Men,2015,Semi-Skilled
13773,Minority,Men,2007,Semi-Skilled
8782,Minority,Women,2007,Semi-Skilled
56166,White,Men,2007,Semi-Skilled
54200,White,Men,2015,Unskilled
50595,White,Men,2007,Unskilled
31691,Minority,Women,2015,Semi-Skilled
49914,White,Men,2007,Unskilled
6258,Minority,Women,2015,Skilled
25886,Minority,Men,2007,Semi-Skilled
6800,White,Women,2007,Skilled
11530,Minority,Women,2015,Semi-Skilled
30902,Minority,Women,2015,Semi-Skilled
53186,White,Men,2015,Unskilled
8626,White,Men,2015,Skilled
23013,Minority,Men,2015,Unskilled
52827,White,Men,2015,Unskilled
49885,Minority,Women,2015,Unskilled
14434,Minority,Women,2007,Semi-Skilled
1662,Minority,Women,2007,Skilled
10396,Minority,Men,2015,Semi-Skilled
10778,White,Men,2015,Skilled
66066,White,Men,2007,Unskilled
20448,White,Women,2015,Skilled
746,White,Men,2007,Skilled
18481,White,Men,2015,Skilled
29092,White,Men,2015,Semi-Skilled
18255,Minority,Women,2015,Semi-Skilled
1848,Minority,Men,2015,Skilled
23432,Minority,Men,2015,Unskilled
47301,Minority,Men,2015,Unskilled
11405,Minority,Women,2015,Semi-Skilled
32743,White,Women,2015,Semi-Skilled
52305,White,Men,2015,Unskilled
24863,Minority,Men,2007,Semi-Skilled
31192,Minority,Women,2015,Semi-Skilled
39085,Minority,Women,2015,Unskilled
19276,Minority,Women,2015,Semi-Skilled
13041,Minority,Women,2015,Semi-Skilled
33481,Minority,Men,2007,Unskilled
51485,Minority,Women,2015,Unskilled
26077,Minority,Men,2007,Semi-Skilled
63418,White,Men,2015,Semi-Skilled
6964,White,Women,2007,Skilled
50705,White,Men,2007,Unskilled
60652,White,Women,2007,Semi-Skilled
19796,Minority,Women,2015,Semi-Skilled
29265,Minority,Men,2015,Semi-Skilled
76011,White,Women,2007,Unskilled
24230,Minority,Women,2015,Unskilled
51635,White,Women,2007,Unskilled
37045,White,Women,2007,Semi-Skilled
9393,Minority,Women,2007,Semi-Skilled
73117,White,Men,2007,Unskilled
77857,White,Women,2007,Unskilled
4134,White,Men,2007,Skilled
46787,White,Women,2015,Semi-Skilled
58148,White,Men,2007,Semi-Skilled
48288,White,Men,2007,Unskilled
83969,White,Women,2015,Unskilled
81331,White,Women,2015,Unskilled
51637,Minority,Women,2015,Unskilled
25795,White,Women,2007,Semi-Skilled
2576,Minority,Men,2015,Skilled
39170,Minority,Women,2015,Unskilled
9701,White,Men,2015,Skilled
32556,Minority,Men,2007,Unskilled
14046,White,Women,2015,Skilled
72566,White,Men,2007,Unskilled
30920,White,Women,2015,Semi-Skilled
7071,White,Women,2007,Skilled
53614,White,Men,2015,Unskilled
46381,Minority,Men,2015,Unskilled
52242,White,Men,2015,Unskilled
6236,White,Men,2007,Skilled
42057,Minority,Men,2007,Unskilled
1343,White,Men,2015,Skilled
49053,White,Men,2007,Unskilled
61713,White,Men,2015,Semi-Skilled
18364,Minority,Women,2015,Semi-Skilled
40973,Minority,Men,2007,Unskilled
24372,Minority,Men,2007,Semi-Skilled
45482,White,Women,2015,Semi-Skilled
932,Minority,Men,2007,Skilled
72753,White,Men,2007,Unskilled
59843,White,Women,2007,Semi-Skilled
42691,White,Men,2015,Semi-Skilled
16218,Minority,Women,2007,Semi-Skilled
50529,Minority,Women,2015,Unskilled
13839,White,Women,2015,Skilled
84151,White,Women,2015,Unskilled
44460,White,Women,2015,Semi-Skilled
45975,Minority,Men,2015,Unskilled
30140,Minority,Men,2015,Semi-Skilled
1651,White,Men,2015,Skilled
68983,White,Women,2007,Unskilled
20526,Minority,Women,2015,Semi-Skilled
52067,Minority,Women,2015,Unskilled
5945,White,Men,2007,Skilled
12,White,Men,2007,Skilled
25384,White,Women,2007,Semi-Skilled
28906,White,Men,2015,Semi-Skilled
36740,Minority,Men,2015,Unskilled
24467,White,Women,2007,Semi-Skilled
78132,White,Women,2007,Unskilled
67800,White,Men,2007,Unskilled
37153,White,Women,2007,Semi-Skilled
48635,White,Men,2007,Unskilled
10745,White,Men,2015,Skilled
43894,White,Women,2015,Semi-Skilled
24418,White,Women,2007,Semi-Skilled
42014,Minority,Men,2007,Unskilled
25114,White,Women,2007,Semi-Skilled
41514,Minority,Men,2007,Unskilled
50535,Minority,Women,2015,Unskilled
27278,Minority,Women,2007,Semi-Skilled
24133,Minority,Men,2015,Unskilled
79344,White,Men,2015,Unskilled
38466,White,Women,2007,Semi-Skilled
36109,White,Women,2007,Semi-Skilled
30649,Minority,Men,2015,Semi-Skilled
23374,White,Men,2007,Semi-Skilled
78871,White,Men,2015,Unskilled
2212,White,Women,2015,Skilled
23936,Minority,Men,2015,Unskilled
20307,White,Women,2015,Skilled
84001,White,Women,2015,Unskilled
78137,White,Women,2007,Unskilled
10178,Minority,Men,2015,Semi-Skilled
56590,White,Men,2007,Semi-Skilled
425,White,Men,2007,Skilled
5959,Minority,Women,2015,Skilled
80600,White,Men,2015,Unskilled
7009,White,Women,2007,Skilled
51264,Minority,Women,2015,Unskilled
49667,White,Men,2007,Unskilled
48501,Minority,Men,2015,Unskilled
33690,Minority,Men,2007,Unskilled
31466,Minority,Women,2015,Semi-Skilled
53190,White,Men,2015,Unskilled
22671,White,Men,2007,Semi-Skilled
36554,White,Women,2007,Semi-Skilled
35026,White,Men,2007,Semi-Skilled
10169,Minority,Men,2015,Semi-Skilled
44847,Minority,Women,2007,Unskilled
9873,White,Men,2015,Skilled
51722,Minority,Women,2015,Unskilled
14406,Minority,Women,2007,Semi-Skilled
35489,White,Women,2007,Semi-Skilled
38119,White,Women,2007,Semi-Skilled
24842,Minority,Men,2007,Semi-Skilled
68462,White,Women,2007,Unskilled
22141,White,Men,2007,Semi-Skilled
54327,White,Men,2015,Unskilled
38764,Minority,Women,2015,Unskilled
1911,White,Men,2015,Skilled
8774,Minority,Women,2007,Semi-Skilled
19893,Minority,Women,2015,Semi-Skilled
35455,Minority,Women,2007,Unskilled
78942,White,Men,2015,Unskilled
9153,Minority,Women,2007,Semi-Skilled
6798,Minority,Men,2007,Semi-Skilled
31486,Minority,Women,2015,Semi-Skilled
23596,Minority,Men,2015,Unskilled
71200,White,Men,2015,Unskilled
52846,White,Men,2015,Unskilled
44695,White,Women,2015,Semi-Skilled
81651,White,Women,2015,Unskilled
733,Minority,Men,2007,Skilled
46198,White,Women,2015,Semi-Skilled
27956,White,Men,2015,Semi-Skilled
61437,White,Men,2015,Semi-Skilled
7875,White,Women,2007,Skilled
11929,Minority,Women,2015,Semi-Skilled
22103,Minority,Men,2007,Unskilled
8679,Minority,Women,2007,Semi-Skilled
26,White,Men,2007,Skilled
749,White,Men,2007,Skilled
23492,Minority,Men,2015,Unskilled
24171,Minority,Women,2015,Unskilled
5838,White,Men,2007,Skilled
80933,White,Women,2015,Unskilled
57615,White,Men,2007,Semi-Skilled
15424,Minority,Women,2007,Semi-Skilled
16789,Minority,Women,2007,Semi-Skilled
10313,Minority,Men,2015,Semi-Skilled
28062,White,Men,2015,Semi-Skilled
45643,White,Women,2015,Semi-Skilled
